B181 120.5457 23.9535 27.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
B182 120.5274 23.8923 37.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
B183 120.4163 23.8759 21.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
B184 120.7525 23.7492 496.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C001 120.2491 23.7046 8.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C002 120.4205 23.7175 26.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C004 120.1795 23.5996 2.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C005 120.4217 23.6100 21.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C006 120.5601 23.5796 173.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C008 120.2776 23.4836 11.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C012 120.1597 23.3304 5.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C015 120.4138 23.3526 39.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C016 120.1621 23.2191 7.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C017 120.2769 23.2137 8.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C021 120.2957 23.0791 14.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C022 120.4697 23.0441 102.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C023 120.2889 22.9648 26.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C024 120.6156 23.7553 101.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C025 120.5229 23.7774 47.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C026 120.4195 23.7966 27.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C027 120.2543 23.7510 10.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C032 120.3018 23.5770 16.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C035 120.5916 23.5186 224.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C043 120.3364 23.4048 20.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C047 120.4553 23.4937 42.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C049 120.3663 23.3655 24.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
